,identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode,user_type,OS,ratioBuySell
3800,8524185347667756634,user,Royaume-Uni,en,4,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,560,3203,106.77,8.9,gb,exclusive_buyer,Browser,inf
3804,-169020237974729068,user,Etats-Unis,en,4,8,5,0,0,0.0,0,1,F,2,mrs,True,True,True,True,507,3203,106.77,8.9,us,exclusive_buyer,Both Apps,inf
3838,-53602489489287668,user,Italie,it,4,8,1,0,0,0.0,0,1,M,1,mr,False,False,False,True,42,3203,106.77,8.9,it,exclusive_buyer,Browser,inf
3851,-8049169865967535850,user,France,fr,4,8,29,0,0,0.0,1,1,F,2,mrs,False,False,False,True,41,3203,106.77,8.9,fr,exclusive_buyer,Browser,inf
3861,8442881970449300291,user,Pays-Bas,en,5,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,596,3203,106.77,8.9,nl,exclusive_buyer,Browser,inf
3886,-5868594723077710851,user,Royaume-Uni,en,3,12,62,0,0,0.0,1,1,F,2,mrs,True,False,True,True,14,3203,106.77,8.9,gb,exclusive_buyer,iOS,inf
3897,-3359205554544059441,user,Autriche,de,6,8,19,0,0,0.0,2,3,F,2,mrs,True,False,True,True,129,3203,106.77,8.9,at,exclusive_buyer,iOS,inf
3908,-1473471289012362101,user,Danemark,en,3,8,22,0,0,0.0,3,1,F,2,mrs,False,False,False,True,30,3203,106.77,8.9,dk,exclusive_buyer,Browser,inf
3914,-4585735556471985061,user,France,fr,4,8,1,0,0,0.0,4,2,F,2,mrs,True,False,True,True,169,3203,106.77,8.9,fr,exclusive_buyer,iOS,inf
3917,-8098098659709919564,user,France,fr,4,8,16,0,0,0.0,299,27,F,2,mrs,True,True,False,True,98,3203,106.77,8.9,fr,exclusive_buyer,Android,inf
3946,-2477778031434093453,user,Suède,en,32,40,52,0,0,0.0,35,3,F,2,mrs,True,False,True,False,99,3203,106.77,8.9,se,exclusive_buyer,iOS,inf
3948,-7556328458129515392,user,France,fr,3,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,691,3203,106.77,8.9,fr,exclusive_buyer,Browser,inf
3978,-7129043451398296329,user,France,fr,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr,exclusive_buyer,Browser,inf
4013,-7161525504501779747,user,Italie,it,3,8,2,0,0,0.0,2,2,M,1,mr,True,False,True,True,483,3203,106.77,8.9,it,exclusive_buyer,iOS,inf
4022,5009837881037196735,user,Allemagne,de,3,8,9,1,0,0.0,0,1,F,2,mrs,True,False,True,True,275,3203,106.77,8.9,de,exclusive_buyer,iOS,inf
4064,1082979981144166409,user,France,fr,9,9,0,0,0,0.0,21,4,F,2,mrs,False,False,False,True,387,3203,106.77,8.9,fr,exclusive_buyer,Browser,inf
4065,-5605254895468860905,user,Suède,en,3,8,0,0,0,0.0,1,1,F,2,mrs,True,False,True,True,11,3203,106.77,8.9,se,exclusive_buyer,iOS,inf
4107,3646186368501221150,user,Allemagne,de,10,10,264,0,0,0.0,122,8,F,2,mrs,True,False,True,True,11,3203,106.77,8.9,de,exclusive_buyer,iOS,inf
4136,849831501820359280,user,Italie,de,6,9,0,0,0,0.0,0,2,F,2,mrs,True,True,False,True,649,3203,106.77,8.9,it,exclusive_buyer,Android,inf
4176,-6702080546676095207,user,Belgique,fr,4,9,1,0,0,0.0,0,1,M,1,mr,True,True,False,True,191,3203,106.77,8.9,be,exclusive_buyer,Android,inf
4180,-8841836134050085652,user,Royaume-Uni,en,5,8,0,0,0,0.0,0,1,F,2,mrs,True,False,True,True,399,3203,106.77,8.9,gb,exclusive_buyer,iOS,inf
4182,2303906434002889782,user,Chine,en,5,8,15,0,0,0.0,0,1,M,1,mr,True,False,True,True,14,3203,106.77,8.9,cn,exclusive_buyer,iOS,inf
4194,-3874293754498147898,user,Pays-Bas,en,19,9,1,0,0,0.0,0,1,F,2,mrs,True,True,False,True,357,3203,106.77,8.9,nl,exclusive_buyer,Android,inf
4195,-4042517359563188016,user,Espagne,es,4,9,64,0,0,0.0,1,3,F,2,mrs,False,False,False,True,29,3203,106.77,8.9,es,exclusive_buyer,Browser,inf
4214,-1885945941752244964,user,Royaume-Uni,en,5,8,8,0,0,0.0,24,1,F,2,mrs,False,False,False,True,577,3203,106.77,8.9,gb,exclusive_buyer,Browser,inf
4222,7802969938332635507,user,Italie,it,6,8,18,0,0,0.0,3,1,F,2,mrs,False,False,False,True,307,3203,106.77,8.9,it,exclusive_buyer,Browser,inf
4274,7770839869466155213,user,Danemark,en,4,12,32,0,0,0.0,82,9,F,2,mrs,True,False,True,True,14,3203,106.77,8.9,dk,exclusive_buyer,iOS,inf
4297,7001440614005289483,user,Allemagne,de,3,8,7,0,0,0.0,0,4,M,1,mr,True,False,True,True,13,3203,106.77,8.9,de,exclusive_buyer,iOS,inf
4310,4098814487295778615,user,Etats-Unis,en,6,9,59,0,0,0.0,4,1,F,3,miss,True,True,False,True,475,3203,106.77,8.9,us,exclusive_buyer,Android,inf
4348,1034569957020494368,user,Allemagne,de,5,8,0,0,0,0.0,0,2,F,2,mrs,False,False,False,True,574,3203,106.77,8.9,de,exclusive_buyer,Browser,inf
4366,2630326749438836023,user,Italie,it,3,8,0,0,0,0.0,3,3,F,2,mrs,False,False,False,True,638,3203,106.77,8.9,it,exclusive_buyer,Browser,inf
4456,-8915198778048341596,user,Allemagne,de,3,8,24,0,0,0.0,0,1,M,1,mr,True,False,True,True,25,3203,106.77,8.9,de,exclusive_buyer,iOS,inf
4480,-3962966747526190677,user,Suède,en,45,33,72,0,0,0.0,674,3,F,2,mrs,True,False,True,False,118,3203,106.77,8.9,se,exclusive_buyer,iOS,inf
4543,6069096101472370379,user,Italie,it,3,8,2,0,0,0.0,15,1,F,2,mrs,False,False,False,True,261,3203,106.77,8.9,it,exclusive_buyer,Browser,inf
4546,-4441200682504574670,user,Etats-Unis,en,13,16,0,0,0,0.0,13,1,F,2,mrs,True,False,True,True,305,3203,106.77,8.9,us,exclusive_buyer,iOS,inf
4565,-4610486183376093178,user,Norvège,en,4,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,664,3203,106.77,8.9,no,exclusive_buyer,Browser,inf
4577,4590091423912611082,user,Pays-Bas,en,5,8,115,1,0,0.0,3,1,F,2,mrs,True,False,True,True,16,3203,106.77,8.9,nl,exclusive_buyer,iOS,inf
4583,-1581666820090623056,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,269,3203,106.77,8.9,gb,exclusive_buyer,Browser,inf
4594,-895290421640881842,user,Norvège,en,4,8,4,0,0,0.0,3,1,F,2,mrs,True,False,True,True,538,3203,106.77,8.9,no,exclusive_buyer,iOS,inf
4627,-1535719168981534514,user,Etats-Unis,en,10,8,27,0,0,0.0,10,16,F,2,mrs,True,False,True,False,110,3203,106.77,8.9,us,exclusive_buyer,iOS,inf
4661,2971137809777047269,user,Royaume-Uni,en,4,12,3,0,0,0.0,5,1,F,2,mrs,False,False,False,True,645,3203,106.77,8.9,gb,exclusive_buyer,Browser,inf
4664,1369193662497353859,user,Etats-Unis,en,4,8,0,0,0,0.0,3,2,F,2,mrs,False,False,False,True,377,3203,106.77,8.9,us,exclusive_buyer,Browser,inf
4678,8564427394171446437,user,Espagne,en,6,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,589,3203,106.77,8.9,es,exclusive_buyer,Browser,inf
4716,-6903895732453572265,user,Etats-Unis,en,4,8,28,0,0,0.0,35,2,M,1,mr,False,False,False,True,39,3203,106.77,8.9,us,exclusive_buyer,Browser,inf
4728,-2616375446468410464,user,Royaume-Uni,en,3,8,1,0,0,0.0,4,2,F,2,mrs,False,False,False,True,34,3203,106.77,8.9,gb,exclusive_buyer,Browser,inf
4729,-3263427044996974150,user,Lituanie,en,7,8,14,0,0,0.0,0,1,F,2,mrs,False,False,False,True,38,3203,106.77,8.9,lt,exclusive_buyer,Browser,inf
4732,3440749651494855395,user,Etats-Unis,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,704,3203,106.77,8.9,us,exclusive_buyer,Browser,inf
4772,-412910211853425943,user,Belgique,fr,5,9,0,0,0,0.0,0,1,F,2,mrs,True,False,True,True,61,3203,106.77,8.9,be,exclusive_buyer,iOS,inf
4802,9150378964059561739,user,Etats-Unis,en,4,8,0,0,0,0.0,0,4,F,2,mrs,False,False,False,True,336,3203,106.77,8.9,us,exclusive_buyer,Browser,inf
4818,5485361011301759035,user,Allemagne,de,15,9,6,0,0,0.0,2,1,M,1,mr,True,False,True,False,54,3203,106.77,8.9,de,exclusive_buyer,iOS,inf
4823,8865575259917730252,user,Géorgie,en,3,8,2,0,0,0.0,0,3,F,2,mrs,False,False,False,True,37,3203,106.77,8.9,ge,exclusive_buyer,Browser,inf
4824,-7997217525573358184,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb,exclusive_buyer,Browser,inf
4860,-6437447977520607315,user,Espagne,es,5,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,706,3203,106.77,8.9,es,exclusive_buyer,Browser,inf
4869,444143764257299915,user,Luxembourg,de,3,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,673,3203,106.77,8.9,lu,exclusive_buyer,Browser,inf
4873,-5498123951666468100,user,France,fr,3,8,1,0,0,0.0,0,1,F,2,mrs,False,False,False,True,469,3203,106.77,8.9,fr,exclusive_buyer,Browser,inf
4881,-437832945025049852,user,Allemagne,de,4,8,2,0,0,0.0,0,1,F,2,mrs,False,False,False,True,672,3203,106.77,8.9,de,exclusive_buyer,Browser,inf
4885,-2756093702551063548,user,Allemagne,de,3,9,47,0,0,0.0,58,2,F,2,mrs,True,False,True,True,16,3203,106.77,8.9,de,exclusive_buyer,iOS,inf
4897,7350519481426469813,user,Italie,it,30,44,18,0,0,0.0,0,2,F,2,mrs,True,False,True,False,106,3203,106.77,8.9,it,exclusive_buyer,iOS,inf
4905,2559298987437066886,user,Taiwan,en,3,9,8,0,0,0.0,24,4,F,2,mrs,True,True,True,False,77,3203,106.77,8.9,tw,exclusive_buyer,Both Apps,inf
4909,-6174209494036056797,user,Etats-Unis,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,702,3203,106.77,8.9,us,exclusive_buyer,Browser,inf
4916,-5227649017407301053,user,Allemagne,de,3,8,1,0,0,0.0,0,4,F,2,mrs,False,False,False,True,590,3203,106.77,8.9,de,exclusive_buyer,Browser,inf
4929,8894273751743467401,user,Italie,it,3,8,0,0,0,0.0,7,7,F,2,mrs,False,False,False,True,168,3203,106.77,8.9,it,exclusive_buyer,Browser,inf
4941,6056507893845524089,user,Italie,it,22,12,3,0,0,0.0,0,1,F,2,mrs,True,False,True,False,14,3203,106.77,8.9,it,exclusive_buyer,iOS,inf
4953,1771575430077128284,user,Etats-Unis,en,4,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us,exclusive_buyer,Browser,inf
4979,3202531107314693675,user,France,fr,5,8,1,0,0,0.0,0,1,M,1,mr,True,False,True,True,122,3203,106.77,8.9,fr,exclusive_buyer,iOS,inf
4987,-2351579998722780848,user,France,fr,4,8,7,0,0,0.0,0,1,F,2,mrs,False,False,False,True,576,3203,106.77,8.9,fr,exclusive_buyer,Browser,inf
4998,2776678941101000198,user,France,fr,4,8,16,0,0,0.0,0,1,F,2,mrs,True,False,True,True,561,3203,106.77,8.9,fr,exclusive_buyer,iOS,inf
4999,6257380786170493066,user,Espagne,es,21,8,7,0,0,0.0,0,1,F,2,mrs,True,False,True,False,609,3203,106.77,8.9,es,exclusive_buyer,iOS,inf
5034,-803083424976143968,user,France,fr,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,328,3203,106.77,8.9,fr,exclusive_buyer,Browser,inf
5036,-4833470626305008612,user,Italie,it,9,8,4,0,0,0.0,814,4,M,1,mr,True,True,False,True,12,3203,106.77,8.9,it,exclusive_buyer,Android,inf
5038,8048337511904117221,user,Royaume-Uni,en,8,9,0,0,0,0.0,1,2,M,1,mr,False,False,False,True,688,3203,106.77,8.9,gb,exclusive_buyer,Browser,inf
5042,-2481462214720251397,user,Royaume-Uni,en,4,8,3,0,0,0.0,0,1,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb,exclusive_buyer,Browser,inf
5045,-9172532946247262078,user,France,fr,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr,exclusive_buyer,Browser,inf
5093,6220352340566235300,user,Italie,it,3,9,11,0,0,0.0,2,1,M,1,mr,True,True,False,True,21,3203,106.77,8.9,it,exclusive_buyer,Android,inf
5094,772732019836167421,user,France,fr,3,8,1,0,0,0.0,0,1,F,2,mrs,False,False,False,True,596,3203,106.77,8.9,fr,exclusive_buyer,Browser,inf
5096,-8135090467726448701,user,Grèce,en,3,8,24,0,0,0.0,22,1,F,2,mrs,True,False,True,True,57,3203,106.77,8.9,gr,exclusive_buyer,iOS,inf
5105,8806324790676379935,user,Suisse,de,3,8,52,0,0,0.0,129,2,F,2,mrs,False,False,False,True,18,3203,106.77,8.9,ch,exclusive_buyer,Browser,inf
5124,-452911092852737318,user,Malaisie,en,3,8,5,0,0,0.0,0,1,F,3,miss,False,False,False,True,11,3203,106.77,8.9,my,exclusive_buyer,Browser,inf
5132,-465790652329720955,user,Roumanie,en,10,15,5,0,0,0.0,1,2,M,1,mr,True,True,True,True,156,3203,106.77,8.9,ro,exclusive_buyer,Both Apps,inf
5150,-5413264079535036191,user,Allemagne,de,3,8,11,0,0,0.0,7,1,F,2,mrs,True,False,True,True,26,3203,106.77,8.9,de,exclusive_buyer,iOS,inf
5160,5685651976028205235,user,Émirats arabes unis,en,8,11,755,0,0,0.0,81,12,F,2,mrs,True,True,False,True,92,3203,106.77,8.9,ae,exclusive_buyer,Android,inf
5162,-4528389693487886967,user,Allemagne,de,5,8,1,0,0,0.0,1,1,F,2,mrs,True,False,True,True,212,3203,106.77,8.9,de,exclusive_buyer,iOS,inf
5186,-312135732852246724,user,Canada,en,10,11,19,0,0,0.0,105,2,F,2,mrs,False,False,False,True,55,3203,106.77,8.9,ca,exclusive_buyer,Browser,inf
5191,-6792203428260288,user,Hong Kong,en,6,18,288,4,0,0.0,6,2,F,3,miss,False,False,False,False,11,3203,106.77,8.9,hk,exclusive_buyer,Browser,inf
5224,-4503727152090738074,user,Espagne,fr,5,10,6,0,0,0.0,6,1,F,2,mrs,False,False,False,True,609,3203,106.77,8.9,es,exclusive_buyer,Browser,inf
5241,2436823802473851034,user,France,fr,23,8,6,0,0,0.0,0,1,F,2,mrs,False,False,False,False,14,3203,106.77,8.9,fr,exclusive_buyer,Browser,inf
5274,2319718634250528685,user,Royaume-Uni,en,3,9,55,0,0,0.0,66,1,M,1,mr,False,False,False,True,206,3203,106.77,8.9,gb,exclusive_buyer,Browser,inf
5320,2999971568520070609,user,Espagne,es,6,8,3,0,0,0.0,1,1,F,2,mrs,False,False,False,True,706,3203,106.77,8.9,es,exclusive_buyer,Browser,inf
5321,3114805907035603531,user,France,fr,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,706,3203,106.77,8.9,fr,exclusive_buyer,Browser,inf
5352,-3479363664332855972,user,Etats-Unis,en,7,10,2,0,0,0.0,2,1,F,2,mrs,True,False,True,True,250,3203,106.77,8.9,us,exclusive_buyer,iOS,inf
5387,5645949118064733541,user,Royaume-Uni,en,14,11,40,0,0,0.0,476,30,F,2,mrs,True,False,True,True,11,3203,106.77,8.9,gb,exclusive_buyer,iOS,inf
5398,-2521636694868977586,user,Roumanie,en,5,8,8,0,0,0.0,5,2,F,2,mrs,False,False,False,True,304,3203,106.77,8.9,ro,exclusive_buyer,Browser,inf
5406,-3166284788919124024,user,France,fr,3,8,7,0,0,0.0,0,1,M,1,mr,False,False,False,True,436,3203,106.77,8.9,fr,exclusive_buyer,Browser,inf
5427,2855005021730549828,user,Danemark,en,3,8,37,0,0,0.0,0,1,F,2,mrs,False,False,False,True,13,3203,106.77,8.9,dk,exclusive_buyer,Browser,inf
5437,-8879019966909589252,user,Royaume-Uni,en,4,9,2,0,0,0.0,0,1,F,2,mrs,False,False,False,True,693,3203,106.77,8.9,gb,exclusive_buyer,Browser,inf
5486,5667651857573915371,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,119,3203,106.77,8.9,gb,exclusive_buyer,Browser,inf
5490,6356737774921686046,user,Suisse,de,5,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,686,3203,106.77,8.9,ch,exclusive_buyer,Browser,inf
5556,-7572095641069122786,user,Etats-Unis,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,421,3203,106.77,8.9,us,exclusive_buyer,Browser,inf
5581,8700569041522476405,user,Royaume-Uni,en,21,8,23,0,0,0.0,4,2,F,2,mrs,True,True,True,False,16,3203,106.77,8.9,gb,exclusive_buyer,Both Apps,inf
5594,-6425491848906670606,user,Suisse,de,4,10,43,0,0,0.0,6,1,F,2,mrs,True,False,True,True,11,3203,106.77,8.9,ch,exclusive_buyer,iOS,inf
5596,1672673858418855195,user,Israel,en,3,8,5,0,0,0.0,31,6,F,2,mrs,True,False,True,True,11,3203,106.77,8.9,il,exclusive_buyer,iOS,inf
5602,-6096110701156768439,user,Etats-Unis,en,5,8,1,0,0,0.0,6,4,F,2,mrs,True,True,False,True,53,3203,106.77,8.9,us,exclusive_buyer,Android,inf
5604,-6760530441136469591,user,Autriche,de,3,9,7,0,0,0.0,2,2,F,2,mrs,True,False,True,True,98,3203,106.77,8.9,at,exclusive_buyer,iOS,inf
5626,-6010584965002859397,user,France,fr,3,10,1,0,0,0.0,19,2,M,1,mr,True,False,True,True,551,3203,106.77,8.9,fr,exclusive_buyer,iOS,inf
5627,5376904276434383260,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,1,F,2,mrs,False,False,False,True,188,3203,106.77,8.9,gb,exclusive_buyer,Browser,inf
5628,1192575788457305111,user,Espagne,en,3,8,9,0,0,0.0,0,2,F,2,mrs,True,False,True,True,52,3203,106.77,8.9,es,exclusive_buyer,iOS,inf
5654,-9112474348503146170,user,Allemagne,de,5,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,698,3203,106.77,8.9,de,exclusive_buyer,Browser,inf
5689,2896977337894109944,user,Italie,it,5,8,19,0,0,0.0,1,1,M,1,mr,True,False,True,True,28,3203,106.77,8.9,it,exclusive_buyer,iOS,inf
5707,9126833162066856901,user,Espagne,es,5,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,es,exclusive_buyer,Browser,inf
5708,855303424808749279,user,Espagne,es,5,8,10,0,0,0.0,0,1,F,2,mrs,True,False,True,True,116,3203,106.77,8.9,es,exclusive_buyer,iOS,inf
5732,-8086016822809176984,user,France,fr,3,8,1,0,0,0.0,0,2,F,2,mrs,True,False,True,True,270,3203,106.77,8.9,fr,exclusive_buyer,iOS,inf
5769,-908961521902317651,user,Pays-Bas,en,6,10,55,0,0,0.0,1,1,F,2,mrs,True,False,True,False,31,3203,106.77,8.9,nl,exclusive_buyer,iOS,inf
5782,-2726806945866149469,user,Espagne,en,5,8,184,0,0,0.0,0,24,F,2,mrs,False,False,False,True,13,3203,106.77,8.9,es,exclusive_buyer,Browser,inf
5838,-4003054050453886715,user,Italie,it,17,20,23,0,0,0.0,255,7,M,1,mr,False,False,False,True,101,3203,106.77,8.9,it,exclusive_buyer,Browser,inf
5879,-1501394426646075529,user,Pays-Bas,en,4,8,70,0,0,0.0,21,1,F,2,mrs,True,False,True,True,14,3203,106.77,8.9,nl,exclusive_buyer,iOS,inf
5918,-7131109024750330642,user,Monaco,fr,4,8,0,0,0,0.0,5,1,F,2,mrs,True,False,True,True,393,3203,106.77,8.9,mc,exclusive_buyer,iOS,inf
5923,-943523978121873986,user,Italie,it,3,8,26,0,0,0.0,0,1,F,2,mrs,False,False,False,True,11,3203,106.77,8.9,it,exclusive_buyer,Browser,inf
5929,6095587901761589053,user,Pays-Bas,en,27,8,33,0,0,0.0,111,10,F,2,mrs,False,False,False,False,12,3203,106.77,8.9,nl,exclusive_buyer,Browser,inf
5968,3783729259087320390,user,Allemagne,de,3,8,0,0,0,0.0,0,2,M,1,mr,False,False,False,True,398,3203,106.77,8.9,de,exclusive_buyer,Browser,inf
6005,-2786573498391494315,user,France,fr,27,17,106,0,0,0.0,164,4,F,2,mrs,True,False,True,False,16,3203,106.77,8.9,fr,exclusive_buyer,iOS,inf
6049,-1858722783429790910,user,Italie,it,3,8,0,0,0,0.0,7,1,F,2,mrs,False,False,False,True,706,3203,106.77,8.9,it,exclusive_buyer,Browser,inf
6061,-3783942050842783150,user,Suède,en,4,8,0,0,0,0.0,0,1,M,1,mr,True,False,True,True,684,3203,106.77,8.9,se,exclusive_buyer,iOS,inf
6079,2674729084129415699,user,Royaume-Uni,en,3,8,14,0,0,0.0,0,1,F,2,mrs,False,False,False,True,83,3203,106.77,8.9,gb,exclusive_buyer,Browser,inf
6105,2864718145769099602,user,Allemagne,de,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,478,3203,106.77,8.9,de,exclusive_buyer,Browser,inf
6206,-9070091608738315561,user,Pays-Bas,en,3,8,53,0,0,0.0,26,2,F,2,mrs,True,False,True,True,15,3203,106.77,8.9,nl,exclusive_buyer,iOS,inf
6210,-4322994717045514492,user,Pologne,en,3,8,13,0,0,0.0,48,7,F,2,mrs,True,False,True,True,11,3203,106.77,8.9,pl,exclusive_buyer,iOS,inf
6220,1412779240972660436,user,France,fr,4,9,9,0,0,0.0,0,3,F,2,mrs,True,False,True,True,13,3203,106.77,8.9,fr,exclusive_buyer,iOS,inf
6222,-8175065883861165805,user,Italie,it,3,0,0,0,0,0.0,0,4,F,2,mrs,False,False,False,False,11,3203,106.77,8.9,it,exclusive_buyer,Browser,inf
6236,-8413185900472948439,user,Irlande,en,18,8,0,0,0,0.0,0,1,M,1,mr,True,False,True,False,120,3203,106.77,8.9,ie,exclusive_buyer,iOS,inf
6240,6999846276485212331,user,Royaume-Uni,en,5,8,0,0,0,0.0,0,1,F,2,mrs,True,False,True,True,336,3203,106.77,8.9,gb,exclusive_buyer,iOS,inf
6252,7298954705102944312,user,Finlande,en,5,8,35,0,0,0.0,0,2,F,2,mrs,False,False,False,True,26,3203,106.77,8.9,fi,exclusive_buyer,Browser,inf
6258,7197663342017213010,user,Royaume-Uni,en,4,8,0,0,0,0.0,0,3,F,2,mrs,True,False,True,True,82,3203,106.77,8.9,gb,exclusive_buyer,iOS,inf
6282,-873150441566668329,user,Australie,en,8,8,20,0,0,0.0,99,10,F,2,mrs,True,False,True,True,21,3203,106.77,8.9,au,exclusive_buyer,iOS,inf
6310,-3863300591207572435,user,Pays-Bas,en,4,11,179,0,0,0.0,3,2,F,2,mrs,True,False,True,True,11,3203,106.77,8.9,nl,exclusive_buyer,iOS,inf
6325,2165077006430722210,user,Etats-Unis,en,5,9,253,0,0,0.0,26,3,F,2,mrs,False,False,False,True,11,3203,106.77,8.9,us,exclusive_buyer,Browser,inf
6351,-6900419958916183312,user,Royaume-Uni,en,24,12,61,0,0,0.0,0,5,F,2,mrs,True,False,True,False,11,3203,106.77,8.9,gb,exclusive_buyer,iOS,inf
6356,4514869837872884694,user,Autriche,de,14,18,839,0,0,0.0,84,18,F,2,mrs,True,False,True,False,11,3203,106.77,8.9,at,exclusive_buyer,iOS,inf
6357,1663902266252683817,user,Etats-Unis,en,4,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,538,3203,106.77,8.9,us,exclusive_buyer,Browser,inf
6400,-4574521210649936220,user,Suède,en,3,8,1,0,0,0.0,3,1,F,2,mrs,False,False,False,True,703,3203,106.77,8.9,se,exclusive_buyer,Browser,inf
6413,6385617835296942549,user,Allemagne,de,3,8,23,0,0,0.0,3,5,F,2,mrs,False,False,False,True,74,3202,106.73,8.89,de,exclusive_buyer,Browser,inf
6415,5377363763666358245,user,Australie,en,3,8,2,1,0,0.0,10,1,F,2,mrs,False,False,False,False,11,3202,106.73,8.89,au,exclusive_buyer,Browser,inf
6445,1170206613558654079,user,Pologne,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,702,3202,106.73,8.89,pl,exclusive_buyer,Browser,inf
6458,-1226532834631228327,user,Etats-Unis,en,28,99,297,0,0,0.0,52,2,F,2,mrs,False,False,False,True,246,3202,106.73,8.89,us,exclusive_buyer,Browser,inf
6484,-1635588805678404511,user,Espagne,es,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,303,3202,106.73,8.89,es,exclusive_buyer,Browser,inf
6499,1180720291374145503,user,Canada,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,666,3202,106.73,8.89,ca,exclusive_buyer,Browser,inf
6510,-8010302943602033514,user,Etats-Unis,en,3,8,2,0,0,0.0,3,1,F,2,mrs,True,False,True,True,338,3202,106.73,8.89,us,exclusive_buyer,iOS,inf
6533,7621203768715859540,user,France,fr,3,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,650,3202,106.73,8.89,fr,exclusive_buyer,Browser,inf
6544,8642140023091776950,user,Belgique,en,7,10,0,0,0,0.0,12,2,M,1,mr,False,False,False,True,203,3202,106.73,8.89,be,exclusive_buyer,Browser,inf
6572,-2191855992483395368,user,Pays-Bas,en,4,8,0,0,0,0.0,2,1,F,2,mrs,True,False,True,True,16,3202,106.73,8.89,nl,exclusive_buyer,iOS,inf
6603,-6615003744130714517,user,Etats-Unis,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,677,3202,106.73,8.89,us,exclusive_buyer,Browser,inf
6604,6596005314327661810,user,Allemagne,de,3,8,2,0,0,0.0,0,5,F,2,mrs,False,False,False,True,46,3202,106.73,8.89,de,exclusive_buyer,Browser,inf
6610,-2167368227087678198,user,France,fr,4,8,0,0,0,0.0,0,2,F,2,mrs,False,False,False,True,20,3202,106.73,8.89,fr,exclusive_buyer,Browser,inf
6649,-6603817029571252157,user,Etats-Unis,en,5,8,2,0,0,0.0,0,2,F,2,mrs,False,False,False,True,678,3202,106.73,8.89,us,exclusive_buyer,Browser,inf
6671,-2655555165049699258,user,Australie,en,4,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,au,exclusive_buyer,Browser,inf
6681,-4259020711731899140,user,Royaume-Uni,en,4,8,2,0,0,0.0,0,3,M,1,mr,False,False,False,True,248,3202,106.73,8.89,gb,exclusive_buyer,Browser,inf
6698,2470344345077988352,user,France,fr,3,8,19,0,0,0.0,15,3,F,2,mrs,True,False,True,True,199,3202,106.73,8.89,fr,exclusive_buyer,iOS,inf
6716,-2546163413306849015,user,Etats-Unis,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,706,3202,106.73,8.89,us,exclusive_buyer,Browser,inf
6724,5295225855518157485,user,Etats-Unis,en,8,26,396,2,0,0.0,29,1,F,2,mrs,False,False,False,False,12,3202,106.73,8.89,us,exclusive_buyer,Browser,inf
